RP11-486B10.4	chr1	41542069	41544310	2
AL451006.1	chr1	41759141	41759227	2
HNRNPFP1	chr1	42040597	42041729	2
RP11-319C21.1	chr1	42140635	42141391	2
GUCA2B	chr1	42153421	42155824	2
GUCA2A	chr1	42162691	42164718	2
FOXJ3	chr1	42176539	42335877	2
RP11-223A3.1	chr1	42335386	42338376	2
RIMKLA	chr1	42380795	42422578	2
RP11-157D18.2	chr1	42412398	42412794	2
ZMYND12	chr1	42430329	42456267	2
PPCS	chr1	42456117	42473385	2
CCDC30	chr1	42463330	42654664	2
RP11-163G10.2	chr1	42491739	42492493	2
TMSB4XP1	chr1	42500205	42500339	2
RNU6-536P	chr1	42569033	42569139	2
RP11-163G10.4	chr1	42570970	42571390	2
PPIH	chr1	42658425	42676758	2
RP5-994D16.3	chr1	42678735	42681659	2
YBX1	chr1	42682427	42702349	2
CLDN19	chr1	42733093	42740254	2
P3H1	chr1	42746335	42767084	2
C1orf50	chr1	42767269	42794493	2
RP5-994D16.9	chr1	42775813	42776790	2
RP5-994D16.11	chr1	42787990	42798230	2
CCDC23	chr1	42807052	42817252	2
ERMAP	chr1	42817124	42844989	2
RP11-342M1.3	chr1	42834681	42846422	2
ZNF691	chr1	42846573	42852477	2
RP11-342M1.7	chr1	42886597	42888767	2
RP11-342M1.6	chr1	42891094	42892430	2
ATP6V1E1P1	chr1	42903232	42903912	2
SLC2A1	chr1	42925375	42959173	2
SLC2A1-AS1	chr1	42959049	42983358	2
RNU6-880P	chr1	42991438	42991544	2
RP3-393B19.1	chr1	43104086	43104497	2
FAM183A	chr1	43145153	43156396	2
EBNA1BP2	chr1	43164175	43270936	2
CFAP57	chr1	43172149	43254358	2
RNA5SP46	chr1	43196417	43196536	2
TMEM125	chr1	43269994	43274002	2
C1orf210	chr1	43281883	43285617	2
TIE1	chr1	43300993	43323108	2
MPL	chr1	43337807	43352772	2
RP1-92O14.3	chr1	43354684	43358658	2
CDC20	chr1	43358955	43363203	2
ELOVL1	chr1	43363397	43368074	2
MIR6734	chr1	43364648	43364715	2
MED8	chr1	43383917	43389808	2
RP1-92O14.6	chr1	43385113	43389155	2
SZT2	chr1	43389882	43452650	2
SZT2-AS1	chr1	43447776	43448644	2
MIR6735	chr1	43448539	43448611	2
HYI	chr1	43451003	43453989	2
HYI-AS1	chr1	43453927	43456995	2
PTPRF	chr1	43525187	43623666	2
KDM4A	chr1	43650158	43705515	2
KDM4A-AS1	chr1	43699765	43708138	2
ST3GAL3	chr1	43705824	43931165	2
RP11-184I16.4	chr1	43709392	43727343	2
RP11-184I16.3	chr1	43743471	43743741	2
SHMT1P1	chr1	43850300	43851611	2
ARTN	chr1	43933320	43937241	2
RP11-7O11.3	chr1	43944370	43946551	2
IPO13	chr1	43946939	43968022	2
DPH2	chr1	43970000	43973369	2
ATP6V0B	chr1	43974487	43978295	2
B4GALT2	chr1	43978943	43991170	2
CCDC24	chr1	43991359	43996528	2
SLC6A9	chr1	43991500	44031467	2
RP5-1198O20.4	chr1	44030443	44115913	2
RP5-1198O20.5	chr1	44087958	44088477	2
KRT8P47	chr1	44103306	44104703	2
AL139220.1	chr1	44103945	44104079	2
RN7SL479P	chr1	44117098	44117397	2
KLF17	chr1	44118850	44135140	2
RP11-570P14.1	chr1	44122153	44122512	2
RP4-675G8.2	chr1	44137842	44138813	2
RP4-675G8.3	chr1	44150594	44151753	2
Y_RNA	chr1	44153385	44153480	2
OOSP1P1	chr1	44155028	44155301	2
RP5-891H21.1	chr1	44172506	44172719	2
RP5-891H21.5	chr1	44187943	44189049	2
DMAP1	chr1	44213455	44220681	2
ERI3	chr1	44221070	44355260	2
ERI3-IT1	chr1	44243408	44244273	2
AL390776.1	chr1	44333105	44333178	2
RNU6-369P	chr1	44390722	44390823	2
RNF220	chr1	44405194	44651724	2
MIR5584	chr1	44545493	44545552	2
TMEM53	chr1	44635238	44674555	2
C1orf228	chr1	44674692	44725591	2
RNU5F-1	chr1	44721786	44721902	2
RNU5D-1	chr1	44731055	44731170	2
KIF2C	chr1	44739818	44767767	2
RP11-269F19.2	chr1	44759037	44775810	2
RPS8	chr1	44775251	44778779	2
SNORD55	chr1	44775864	44775943	2
SNORD46	chr1	44776490	44776593	2
SNORD38A	chr1	44777843	44777912	2
SNORD38B	chr1	44778390	44778456	2
SNORD38B	chr1	44778390	44778458	2
RPS15AP11	chr1	44780331	44780715	2
BEST4	chr1	44783585	44787705	2
PLK3	chr1	44800225	44805990	2
TCTEX1D4	chr1	44805913	44806675	2
BTBD19	chr1	44808482	44815585	2
PTCH2	chr1	44819844	44843063	2
RNU5E-6P	chr1	44819883	44819997	2
RP5-882O7.1	chr1	44843921	44844082	2
EIF2B3	chr1	44850522	44986722	2
AL136380.1	chr1	44913068	44913172	2
RNA5SP47	chr1	44932323	44932431	2
CCNB1IP1P1	chr1	44958557	44959395	2
RP5-882O7.4	chr1	44988234	44988725	2
MRPS17P1	chr1	44988705	44991834	2
HECTD3	chr1	45002540	45011329	2
UROD	chr1	45012147	45015575	2
ZSWIM5	chr1	45016399	45306209	2
OSTCP5	chr1	45069977	45070429	2
AL592294.1	chr1	45232218	45232307	2
LINC01144	chr1	45303910	45305619	2
HPDL	chr1	45326905	45328533	2
MUTYH	chr1	45329163	45340470	2
TOE1	chr1	45339670	45343975	2
TESK2	chr1	45343883	45491166	2
RP11-291L19.1	chr1	45415020	45415344	2
CCDC163P	chr1	45493866	45500079	2
MMACHC	chr1	45500053	45513382	2
PRDX1	chr1	45511036	45523047	2
HMGB1P48	chr1	45530927	45532139	2
AKR1A1	chr1	45550543	45570049	2
AL355480.3	chr1	45580892	45580996	2
AL355480.1	chr1	45581219	45581321	2
NASP	chr1	45583846	45618904	2
AL355480.2	chr1	45592722	45592814	2
AL355480.4	chr1	45605657	45605730	2
CCDC17	chr1	45620044	45624057	2
GPBP1L1	chr1	45627304	45688113	2
RPS15AP10	chr1	45645816	45646197	2
RP11-767N6.2	chr1	45651039	45651826	2
TMEM69	chr1	45687214	45694443	2
IPP	chr1	45694324	45750650	2
RP11-767N6.7	chr1	45694684	45697075	2
RP11-630I5.1	chr1	45781277	45781957	2
MAST2	chr1	45786987	46036124	2
TMA16P2	chr1	45846994	45847594	2
PIK3R3	chr1	46040140	46133036	2
RP4-533D7.6	chr1	46043661	46176488	2
RP4-533D7.4	chr1	46046818	46048368	2
RP4-533D7.3	chr1	46104950	46105175	2
RP4-533D7.5	chr1	46134531	46139081	2
TSPAN1	chr1	46175073	46185958	2
RP11-322N21.2	chr1	46175486	46176478	2
AL672043.1	chr1	46178715	46178821	2
POMGNT1	chr1	46188682	46220305	2
LURAP1	chr1	46203334	46221261	2
RAD54L	chr1	46247688	46278473	2
LRRC41	chr1	46261196	46303608	2
UQCRH	chr1	46303631	46316776	2
NSUN4	chr1	46340177	46365152	2
RP4-603I14.3	chr1	46370586	46370955	2
FAAH	chr1	46394265	46413848	2
FAAHP1	chr1	46432129	46445521	2
AL137797.1	chr1	46435525	46435607	2
LINC01398	chr1	46446673	46449704	2
LINC00505	chr1	46455823	46482475	2
DMBX1	chr1	46506996	46514226	2
MKNK1-AS1	chr1	46538696	46570255	2
KNCN	chr1	46545644	46551527	2
MKNK1	chr1	46557408	46616843	2
MOB3C	chr1	46607715	46616891	2
ATPAF1	chr1	46632737	46673867	2
NENFP1	chr1	46665910	46666375	2
TEX38	chr1	46668855	46673594	2
EFCAB14-AS1	chr1	46674036	46692098	2
EFCAB14	chr1	46675159	46719064	2
RP11-8J9.5	chr1	46742329	46743133	2
CYP4B1	chr1	46757838	46819413	2
CYP4Z2P	chr1	46843095	46900437	2
RP11-346M5.1	chr1	46891639	46892830	2
CYP4A11	chr1	46929177	46941484	2
CYP4A26P	chr1	46967679	46967874	2
CYP4A43P	chr1	46994382	46994502	2
CYP4A27P	chr1	47000898	47001087	2
CYP4A44P	chr1	47002995	47003148	2
CYP4X1	chr1	47023568	47050751	2
CYP4Z1	chr1	47067488	47118319	2
RP11-184J23.2	chr1	47074778	47075979	2
CYP4A22-AS1	chr1	47096653	47179271	2
CYP4A22	chr1	47137435	47149741	2
MTND1P34	chr1	47164510	47165920	2
LINC00853	chr1	47179250	47180339	2
PDZK1IP1	chr1	47183593	47191044	2
TAL1	chr1	47216290	47232220	2
RP1-18D14.7	chr1	47225797	47230750	2
STIL	chr1	47250139	47314147	2
CMPK1	chr1	47333797	47378839	2
LINC01389	chr1	47380928	47408477	2
FOXE3	chr1	47416072	47418052	2
FOXD2-AS1	chr1	47432133	47434641	2
FOXD2	chr1	47436017	47440691	2
RP4-666O22.3	chr1	47483698	47484162	2
RPL21P24	chr1	47497894	47498341	2
AL356458.1	chr1	47502504	47502639	2
ATP6V0E1P4	chr1	47550196	47550753	2
AL591415.1	chr1	47621093	47621177	2
RP11-543D5.1	chr1	47688463	47703383	2
TRABD2B	chr1	47760528	47996895	2
RP11-543D5.2	chr1	47761132	47765547	2
RP11-330M19.1	chr1	47818066	47820237	2
RP4-683M8.2	chr1	48053545	48067201	2
RP11-193P11.3	chr1	48078787	48082196	2
CYP46A4P	chr1	48089368	48089634	2
SKINTL	chr1	48096092	48182428	2
AL356289.1	chr1	48102068	48104707	2
RP5-1024N4.2	chr1	48205965	48206843	2
SLC5A9	chr1	48222685	48248644	2
RP5-1024N4.4	chr1	48227888	48229561	2
AL109659.1	chr1	48262230	48263179	2
SPATA6	chr1	48295372	48472208	2
PPP1R8P1	chr1	48325080	48326123	2
RNU6-723P	chr1	48344209	48344315	2
RP11-329A14.1	chr1	48435967	48437223	2
RNU4-61P	chr1	48447936	48448042	2
RP11-329A14.2	chr1	48497263	48497736	2
AGBL4	chr1	48532855	50023913	2
BEND5	chr1	48727523	48776969	2
RP11-141A19.1	chr1	49048316	49187585	2
RP11-141A19.2	chr1	49257411	49269285	2
AGBL4-IT1	chr1	49374201	49472085	2
RP5-926E3.1	chr1	49691262	49691523	2
ZNF859P	chr1	49841821	49846400	2
AL645730.1	chr1	49982215	49982295	2
RP11-93G23.2	chr1	49994318	49996218	2
MTND2P29	chr1	50017092	50017503	2
ELAVL4	chr1	50048014	50203786	2
RP11-492I2.1	chr1	50114937	50115282	2
RP11-567C20.2	chr1	50174306	50175868	2
RP11-567C20.3	chr1	50206084	50223127	2
RP11-183G22.1	chr1	50326131	50327007	2
HMGB1P45	chr1	50398825	50399773	2
FCF1P6	chr1	50405430	50406024	2
DMRTA2	chr1	50417550	50423500	2
FAF1	chr1	50437028	50960263	2
RP5-850O15.3	chr1	50461469	50471150	2
Y_RNA	chr1	50499758	50499857	2
RNU6-1026P	chr1	50582404	50582511	2
PHBP12	chr1	50780340	50781150	2
MRPS6P2	chr1	50846468	50846837	2
CDKN2C	chr1	50960745	50974633	2
MIR4421	chr1	51059837	51059905	2
MIR6500	chr1	51060018	51060103	2
C1orf185	chr1	51102234	51148086	2
Y_RNA	chr1	51107222	51107331	2
CFL1P2	chr1	51157788	51158471	2
AL162430.1	chr1	51188463	51188551	2
LINC01562	chr1	51195095	51235096	2
RNF11	chr1	51236271	51273455	2
RP11-296A18.5	chr1	51250603	51251472	2
RP11-296A18.6	chr1	51264916	51266074	2
TTC39A	chr1	51287258	51345116	2
TTC39A-AS1	chr1	51329654	51335324	2
EPS15	chr1	51354263	51519328	2
RP11-275F13.3	chr1	51372270	51373224	2
RNU6-877P	chr1	51382308	51382414	2
RP11-253A20.1	chr1	51461721	51463416	2
RP11-191G24.1	chr1	51518309	51561629	2
RNU6-1281P	chr1	51538625	51538729	2
CALR4P	chr1	51561866	51594897	2
OSBPL9	chr1	51577179	51798427	2
GAPDHP51	chr1	51707138	51708137	2
SLC25A6P3	chr1	51709062	51709940	2
SNORA26	chr1	51724775	51724896	2
NRD1	chr1	51789191	51878937	2
RP4-657D16.3	chr1	51793934	51799154	2
RP4-657D16.6	chr1	51801028	51801307	2
MIR761	chr1	51836341	51836410	2
TSEN15P2	chr1	51859778	51860135	2
AL589663.1	chr1	51900920	51900971	2
RAB3B	chr1	51907956	51990764	2
RNA5SP48	chr1	51973410	51973535	2
RP11-91A18.1	chr1	51980473	51980814	2
RN7SL290P	chr1	51995740	51996039	2
TXNDC12	chr1	52020131	52056171	2
KTI12	chr1	52032103	52033816	2
RP11-91A18.4	chr1	52033391	52044279	2
TXNDC12-AS1	chr1	52050918	52052683	2
BTF3L4	chr1	52056125	52090716	2
ZFYVE9	chr1	52142094	52346686	2
RN7SL788P	chr1	52150104	52150419	2
AL139156.1	chr1	52150329	52150412	2
RP4-800M22.1	chr1	52160261	52160600	2
RP4-800M22.2	chr1	52162186	52163026	2
PDCL3P6	chr1	52179848	52180553	2
RP4-800M22.4	chr1	52189916	52190309	2
DNAJC19P7	chr1	52252062	52252773	2
ANAPC10P1	chr1	52253621	52254176	2
CC2D1B	chr1	52345723	52366193	2
RP11-155O18.6	chr1	52353487	52353877	2
PLA2G12AP1	chr1	52368677	52369244	2
ORC1	chr1	52372829	52404459	2
PRPF38A	chr1	52404564	52420839	2
ZCCHC11	chr1	52408282	52553487	2
RP11-25O10.2	chr1	52554818	52555273	2
EEF1GP7	chr1	52573114	52573816	2
GPX7	chr1	52602372	52609051	2
FAM159A	chr1	52633344	52669683	2
COA7	chr1	52684451	52698366	2
NDUFS5P3	chr1	52709122	52709442	2
RN7SL62P	chr1	52714399	52714695	2
ZYG11B	chr1	52726467	52827342	2
RNU2-30P	chr1	52754322	52754462	2
RPS13P2	chr1	52772194	52772648	2
RNU6-969P	chr1	52805108	52805212	2
ZYG11A	chr1	52842511	52894998	2
RP4-631H13.2	chr1	52881216	52881730	2
ECHDC2	chr1	52895910	52927212	2
RP4-631H13.6	chr1	52920422	52920596	2
RP4-631H13.4	chr1	52925249	52925423	2
SCP2	chr1	52927229	53051703	2
MIR1273F	chr1	52928674	52928772	2
MIR5095	chr1	52934930	52935017	2
MIR1273G	chr1	52940314	52940413	2
RP4-631H13.5	chr1	52943536	52943930	2
RP11-334A14.2	chr1	52993201	52993702	2
TUBBP10	chr1	52994726	52996026	2
AL445183.1	chr1	53053624	53054949	2
PODN	chr1	53062052	53085502	2
RP11-334A14.5	chr1	53069938	53085502	2
HIGD1AP11	chr1	53073110	53073389	2
SLC1A7	chr1	53087179	53142632	2
RP11-334A14.8	chr1	53114576	53118609	2
RP5-1024G6.9	chr1	53180921	53186900	2
CPT2	chr1	53196429	53214197	2
RP5-1024G6.2	chr1	53209783	53213775	2
C1orf123	chr1	53214099	53220617	2
RP5-1024G6.7	chr1	53220663	53224253	2
MAGOH	chr1	53226892	53238610	2
RP5-1024G6.5	chr1	53238610	53242783	2
LRP8	chr1	53242364	53328070	2
RP4-784A16.1	chr1	53267935	53268601	2
RP4-784A16.2	chr1	53288024	53289706	2
RP4-784A16.3	chr1	53291791	53292138	2
RP4-784A16.4	chr1	53304536	53307462	2
RP4-784A16.5	chr1	53328233	53336509	2
RP11-117D22.1	chr1	53348488	53349233	2
RP11-117D22.2	chr1	53366668	53368245	2
SLC25A3P1	chr1	53413149	53440020	2
DMRTB1	chr1	53459399	53467488	2
GLIS1	chr1	53506237	53738106	2
RNU7-95P	chr1	53688749	53688812	2
NDC1	chr1	53765460	53838860	2
SNORA58	chr1	53771018	53771153	2
RP4-654H19.2	chr1	53841547	53841832	2
YIPF1	chr1	53851719	53889834	2
DIO1	chr1	53891239	53911086	2
HSPB11	chr1	53916574	53945929	2
LRRC42	chr1	53946077	53968168	2
HNRNPA3P12	chr1	53974969	53976031	2
LDLRAD1	chr1	54007299	54018186	2
TMEM59	chr1	54026681	54053504	2
RP4-758J24.6	chr1	54033126	54034880	2
TCEANC2	chr1	54053587	54112519	2
MIR4781	chr1	54054079	54054154	2
RP4-758J24.4	chr1	54089856	54090093	2
AL353898.1	chr1	54099968	54100224	2
CDCP2	chr1	54133074	54153770	2
RP11-446E24.3	chr1	54138373	54142980	2
RP11-446E24.4	chr1	54141224	54200073	2
CYB5RL	chr1	54172336	54200036	2
MRPL37	chr1	54184041	54225464	2
SSBP3	chr1	54225432	54413479	2
SSBP3-AS1	chr1	54236440	54239063	2
RP5-997D24.3	chr1	54285405	54287371	2
RP4-705F19.1	chr1	54416256	54420860	2
AC099796.2	chr1	54481504	54481566	2
AC099796.1	chr1	54504668	54504770	2
RP5-866L20.1	chr1	54516412	54517259	2
RP5-866L20.2	chr1	54524824	54524931	2
HNRNPA1P63	chr1	54536796	54537758	2
ACOT11	chr1	54542257	54639192	2
FAM151A	chr1	54609182	54623556	2
RP11-240D10.4	chr1	54621477	54628438	2
MROH7	chr1	54641754	54710266	2
MROH7-TTC4	chr1	54641786	54742308	2
TTC4	chr1	54715822	54742657	2
PARS2	chr1	54756898	54764514	2
TTC22	chr1	54779712	54801267	2
RP11-67L3.2	chr1	54792885	54794905	2
C1orf177	chr1	54806063	54842252	2
DHCR24	chr1	54849633	54887218	2
RP11-67L3.5	chr1	54886875	54888001	2
RP11-67L3.4	chr1	54887563	54888850	2
TMEM61	chr1	54980792	54992293	2
RP11-12C17.2	chr1	54980950	54992274	2
BSND	chr1	54998933	55010883	2
PCSK9	chr1	55039548	55064852	2
USP24	chr1	55066359	55215113	2
RP11-101C11.1	chr1	55217861	55234177	2
GYG1P3	chr1	55222379	55223372	2
MIR4422	chr1	55225641	55225723	2
GOT2P1	chr1	55367466	55368774	2
RP4-633H17.2	chr1	55372710	55373316	2
RN7SKP291	chr1	55376526	55376852	2
RNU6-830P	chr1	55398514	55398620	2
Y_RNA	chr1	55484871	55484972	2
RP11-466L17.1	chr1	55581037	55735002	2
RP11-90C4.1	chr1	55823807	55868248	2
RP11-90C4.2	chr1	55915609	55944963	2
PIGQP1	chr1	55938714	55939280	2
RP11-90C4.3	chr1	55945087	55950119	2
RP1-158P9.1	chr1	56145721	56155224	2
RP4-710M16.1	chr1	56207567	56208456	2
RP11-504A18.1	chr1	56248294	56258571	2
AC119674.1	chr1	56377333	56377418	2
RP4-710M16.2	chr1	56414963	56415966	2
PPAP2B	chr1	56494747	56645301	2
RPL21P23	chr1	56538452	56538911	2
RP11-377K22.3	chr1	56585612	56586242	2
RP11-377K22.2	chr1	56619409	56619549	2
PRKAA2	chr1	56645322	56715335	2
C1orf168	chr1	56718804	56819696	2
RP11-378I13.1	chr1	56823679	56826920	2
C8A	chr1	56854806	56918221	2
C8B	chr1	56929210	56966140	2
RP5-1103B4.3	chr1	56963886	56996757	2
AL161740.1	chr1	56966280	56966362	2
DAB1	chr1	56994778	58546734	2
RP6-102O10.1	chr1	57386576	57387450	2
RPS20P5	chr1	57605847	57606206	2
AL137855.1	chr1	57757084	57757176	2
DAB1-AS1	chr1	57860532	57880905	2
HNRNPA1P6	chr1	58048175	58049291	2
RPS26P15	chr1	58056133	58056480	2
RP11-393I23.4	chr1	58060139	58080274	2
RP11-393I23.3	chr1	58084419	58084559	2
RP11-414C16.1	chr1	58228682	58229003	2
OMA1	chr1	58415384	58546802	2
RP4-592A1.4	chr1	58552913	58553333	2
RN7SL713P	chr1	58565631	58565932	2
TACSTD2	chr1	58575423	58577773	2
RP4-592A1.2	chr1	58630841	58631530	2
MYSM1	chr1	58654739	58700092	2
AL136985.1	chr1	58764849	58764935	2
JUN	chr1	58780788	58784327	2
LINC01135	chr1	58785160	58899594	2
RP11-63G10.3	chr1	58812808	58813342	2
RP11-63G10.2	chr1	58838448	58851254	2
RP4-794H19.1	chr1	58882868	58896703	2
PHBP3	chr1	58999676	59000494	2
LINC01358	chr1	59020387	59044614	2
RP11-145M4.1	chr1	59054397	59056049	2
RP11-145M4.2	chr1	59055999	59078116	2
RP11-145M4.3	chr1	59056643	59088195	2
HSD52	chr1	59131936	59208121	2
RP11-470E16.2	chr1	59132473	59240555	2
RP11-467C18.1	chr1	59289303	59289640	2
FGGY	chr1	59296638	59767675	2
MIR4711	chr1	59733227	59733296	2
RP4-782L23.2	chr1	59754747	59789182	2
RP4-782L23.1	chr1	59772795	59788848	2
HOOK1	chr1	59814786	59876378	2
CYP2J2	chr1	59893308	59926790	2
RN7SL475P	chr1	59974757	59975054	2
C1orf87	chr1	59987269	60073770	2
PGBD4P8	chr1	60097415	60097976	2
RP11-575B7.3	chr1	60114875	60149679	2
RP11-776H12.1	chr1	60540249	60640491	2
RP11-436K8.1	chr1	60659631	60825584	2
NFIA	chr1	60865259	61462793	2
AL355795.1	chr1	60915050	60915188	2
NFIA-AS2	chr1	60940239	60970776	2
RP4-802A10.1	chr1	61124733	61125202	2
NFIA-AS1	chr1	61248945	61253510	2
AC099791.1	chr1	61629031	61629121	2
RP11-430G17.1	chr1	61654194	61654908	2
TM2D1	chr1	61681046	61725423	2
RP11-430G17.3	chr1	61741998	61742424	2
INADL	chr1	61742477	62163920	2
RNU6-414P	chr1	61816419	61816522	2
RNU6-1177P	chr1	61852499	61852602	2
LAMTOR5P1	chr1	62038842	62039111	2
RN7SL180P	chr1	62072448	62072741	2
MIR3116-1	chr1	62078786	62078859	2
PIGPP2	chr1	62189131	62189953	2
RPS15AP7	chr1	62190522	62190926	2
L1TD1	chr1	62194831	62212328	2
RP5-1155K23.4	chr1	62208136	62208442	2
Y_RNA	chr1	62211557	62211666	2
KANK4	chr1	62236979	62319414	2
RNU6-371P	chr1	62298149	62298256	2
USP1	chr1	62436297	62451804	2
DOCK7	chr1	62454728	62688368	2
RP11-293K19.1	chr1	62530636	62530873	2
ANGPTL3	chr1	62597487	62606159	2
RP5-849H19.3	chr1	62607766	62609584	2
RP5-849H19.2	chr1	62641122	62641667	2
RP11-230B22.1	chr1	62688482	62710694	2
ATG4C	chr1	62784135	62865513	2
RP4-771M4.3	chr1	62896009	62901639	2
RP4-771M4.2	chr1	62905180	62905482	2
RP11-5P4.1	chr1	63000497	63012471	2
RP11-5P4.2	chr1	63024207	63025658	2
RP11-5P4.3	chr1	63078081	63079031	2
RP11-335E6.2	chr1	63139250	63163153	2
RP11-335E6.4	chr1	63159083	63162636	2
RNA5SP49	chr1	63186336	63186450	2
LINC00466	chr1	63189989	63317231	2
RP11-335E6.3	chr1	63249920	63251771	2
AL138935.1	chr1	63262113	63262707	2
FOXD3-AS1	chr1	63320884	63324441	2
FOXD3	chr1	63323041	63325126	2
MIR6068	chr1	63326925	63326984	2
Y_RNA	chr1	63338263	63338372	2
RP4-792G4.3	chr1	63359823	63361179	2
ALG6	chr1	63367590	63438562	2
ITGB3BP	chr1	63440770	63593721	2
EFCAB7	chr1	63523372	63572693	2
RN7SL488P	chr1	63529613	63529898	2
RNU7-123P	chr1	63536711	63536770	2
DLEU2L	chr1	63547082	63550636	2
DLEU2_6	chr1	63548977	63549112	2
DLEU2_5	chr1	63549133	63549216	2
DLEU2_4	chr1	63549227	63549284	2
DLEU2_3	chr1	63549294	63549366	2
DLEU2_2	chr1	63549374	63549463	2
DLEU2_1	chr1	63549489	63549608	2
PGM1	chr1	63593276	63660245	2
RN7SL130P	chr1	63655743	63656047	2
ROR1	chr1	63774022	64181498	2
RP4-597J3.1	chr1	63788721	63789304	2
CFL1P3	chr1	63843196	63843685	2
RNU6-809P	chr1	64028894	64029000	2
Y_RNA	chr1	64066640	64066741	2
ROR1-AS1	chr1	64094442	64171297	2
UBE2U	chr1	64203627	64267368	2
RNU7-62P	chr1	64384398	64384459	2
CACHD1	chr1	64470792	64693058	2
MIR4794	chr1	64579847	64579923	2
RAVER2	chr1	64745095	64833232	2
JAK1	chr1	64833229	64966504	2
RP11-182I10.1	chr1	64918443	64918683	2
RP11-182I10.2	chr1	64941979	64942365	2
LINC01359	chr1	64972225	65002476	2
SLC2A3P2	chr1	64984608	64986087	2
RP4-535B20.4	chr1	65003470	65004087	2
RNU6-1176P	chr1	65022968	65023074	2
MIR3671	chr1	65057755	65057842	2
MIR101-1	chr1	65058434	65058508	2
RP4-535B20.1	chr1	65066627	65067737	2
RP4-535B20.2	chr1	65077413	65078131	2
MRPS21P1	chr1	65092392	65092614	2
AK4	chr1	65147549	65232145	2
RP4-700A9.1	chr1	65154480	65154650	2
DNAJC6	chr1	65248219	65415869	2
RP5-1044H5.1	chr1	65279456	65306521	2
COX6CP13	chr1	65298755	65298980	2
RNU2-15P	chr1	65415816	65416006	2
LEPROT	chr1	65420587	65436007	2
LEPR	chr1	65420652	65641559	2
RP4-630A11.3	chr1	65486406	65494188	2
RP11-430H12.2	chr1	65576129	65578380	2
RN7SL854P	chr1	65761058	65761352	2
PDE4B	chr1	65792514	66374579	2
RP11-397C12.1	chr1	66042500	66050718	2
RNU4-88P	chr1	66094461	66094546	2
SGIP1	chr1	66533383	66748299	2
AL139147.1	chr1	66628415	66628525	2
RP4-598P13.1	chr1	66665864	66677027	2
AL354978.1	chr1	66730967	66731058	2
TCTEX1D1	chr1	66752459	66778787	2
INSL5	chr1	66797741	66801256	2
WDR78	chr1	66812885	66924887	2
RP11-342H21.2	chr1	66826942	66828558	2
MIER1	chr1	66924895	66988619	2
SLC35D1	chr1	66999332	67054099	2
C1orf141	chr1	67092165	67231853	2
SNORA31	chr1	67102645	67102779	2
RP4-547N15.3	chr1	67121605	67123956	2
IL23R	chr1	67166400	67259979	2
RNU6-586P	chr1	67196140	67196243	2
AL109843.1	chr1	67239440	67239527	2
RNU4ATAC4P	chr1	67267601	67267726	2
RP11-131O15.2	chr1	67278052	67278779	2
IL12RB2	chr1	67307364	67396900	2
IL12RB2	chr1	67320369	67395580	2
SERBP1	chr1	67407810	67430415	2
RNU6-387P	chr1	67417214	67417318	2
RP4-763G1.2	chr1	67529630	67532329	2
RNU6-1031P	chr1	67541127	67541233	2
RP11-393N21.1	chr1	67561073	67561446	2
RN7SL392P	chr1	67656831	67657129	2
HNRNPCP9	chr1	67660155	67661013	2
GADD45A	chr1	67685061	67688338	2
GNG12	chr1	67701466	67833467	2
RNU7-80P	chr1	67772593	67772653	2
GNG12-AS1	chr1	67832303	68202987	2
RP4-609E1.2	chr1	68043330	68044233	2
DIRAS3	chr1	68045962	68051631	2
ARL5AP3	chr1	68049360	68049745	2
AL157407.1	chr1	68058177	68058262	2
WLS	chr1	68098473	68233120	2
CTBP2P8	chr1	68161761	68163090	2
MIR1262	chr1	68183518	68183610	2
RPS7P4	chr1	68242474	68243055	2
COX6B1P7	chr1	68282388	68282622	2
TCEB1P18	chr1	68375327	68375663	2
RP5-1033K19.2	chr1	68381441	68381657	2
RPE65	chr1	68428822	68449959	2
DEPDC1	chr1	68474152	68497221	2
RP4-694A7.2	chr1	68479129	68483539	2
DEPDC1-AS1	chr1	68496676	68538627	2
TXNP2	chr1	68514375	68514669	2
RP11-424D14.1	chr1	69055898	69185003	2
RP11-74K19.1	chr1	69243372	69249423	2
RP3-380B4.1	chr1	69433255	69435409	2
LRRC7	chr1	69568398	70151945	2
SGOL1P1	chr1	69606855	69608301	2
RN7SL538P	chr1	69879592	69879895	2
PIN1P1	chr1	69919322	69920317	2
RP11-181B18.1	chr1	70013982	70031222	2
LRRC40	chr1	70144805	70205620	2
RN7SL242P	chr1	70180144	70180440	2
SRSF11	chr1	70205682	70253052	2
RP4-677H15.4	chr1	70218589	70221023	2
ANKRD13C	chr1	70260588	70354734	2
HHLA3	chr1	70354805	70385339	2
RP11-180O5.2	chr1	70359562	70360437	2
AL158839.1	chr1	70363780	70366135	2
CTH	chr1	70411218	70439851	2
Metazoa_SRP	chr1	70430896	70431178	2
RP11-42O15.3	chr1	70445071	70445536	2
RP11-42O15.2	chr1	70530526	70531492	2
CASP3P1	chr1	70660657	70661265	2
RP5-952N6.1	chr1	70706453	70786468	2
RP11-99H8.1	chr1	70715933	70720289	2
PTGER3	chr1	70852353	71047808	2
RP3-333A15.1	chr1	70947379	70951493	2
RP3-333A15.2	chr1	71005854	71006502	2
ZRANB2-AS1	chr1	71048855	71067184	2
ZRANB2	chr1	71063291	71081297	2
